university name,YEAR_entry,yearSurvey ,City-ORIGIN,gEnder,Program level,FiEld,livingArrangement,part-time_job,ScholarShip,AGE ,gpa,SleepHours,Study hour(s),screenTime,exercise_hours,stressLevel
Technical University of Munich,2021.0,2021.0,Nuremberg,Male,BSc,Business,Dorm,Yes,No,18.7,2.84,5.0,"""4.8""",7.2,1.9,High
Techn1cal Un1vers1ty of Mun1ch,2021.0,2022.0,Frankfurt,Female,PhD,Business,Shared Apartment,No,No,31.8,2.59,5.0,"""3.7""",5.0,5.0,Moderate
Technical University of Munich,2022.0,2022.0,Berlin,Female ,BSc,SocialSci,Family Hom3,NO,Yes,20.0,3.54,6.8,"""4.0""",6.8,5.1,Moderate
Technical University of Munich,2021.0,2022.0,Berlin,Female,,STEM,Alone,No,Yes,24.9,2.88,6.8,"""4.7""",6.1,2.8,Moderate
Technical University of Munich,2022.0,2022.0,Hannover,Male,PhD,STEM,Shared Apartment,No,No,30.2,3.26,5.2,"""5.7""",,1.7,High#
Technical University of Munich,2022.0,2022.0,Munich,Female,MSc,STEM,Shared Apartment,,No  ,20.2,2.93,7.1,"""3.5""",7.4,4.8,Moderate
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,BSc,STEM,Dorm#,No,No,20.1,2.29,6.7,"""4.4""",7.4,0.0,High
Technical University of Munich,2020.0,2021.0,Berlin,Male,BSc,STEM,Shared Apartment,No,Yes,18.7,2.9,7.3,"""5.2""",6.6,3.4,High
Technical University of Munich,2021.0,2021.0,Cologne,,BSc,Health,Dorm,No,Yes,24.5,3.28,6.3,"""4.4""",6.5,4.0,Moderate
Technical University of Munich,2019.0,2022.0,Hannover,Female,MSc,Business,Alone,Yes,No,24.7,2.61,7.0,"""4.1""",7.8,0.7,High
Technical University of Munich,2021.0,2022.0,Frankfurt,Female,BSc,SocialSci,Shared Apartment,Yes,No,23.3,3.28,7.9,"""5.4""",2.6,3.7,Moderate
Technical University of Munich,2022.0,2022.0,Nuremberg,Female,MSc,STEM,Dorm,Yes,No,27.2,2.76,6.5,"""6.5""",7.4,2.2,High
Technical University of Munich,2021.0,2021.0,Hamburg,Male,MSc,STEM,Dorm,No,No,25.3,2.66,5.8,"""4.5""",5.3,1.9,High
Technical University of Munich,2021.0,2022.0,Frankfurt,Female,BSc,Business,Dorm,Yes,Yes,19.9,2.7,5.5,"""3.8""",7.2,3.7,High
Technical University of Munich,2019.0,2021.0,Bremen,Female,BSc,STEM,Alone,Yes,No,23.4,2.25,6.9,"""3.6""",6.0,0.3,High
Technical University of Munich,2022.0,2022.0,Cologne,Male,MSc,STEM,Dorm,No,No,24.9,3.35,7.1,"""7.9""",3.4,4.2,High
Technical University of Munich,2019.0,2019.0,Munich,Male,BSc,Business,Dorm,No,No,17.4,2.51,6.2,"""4.9""",4.6,0.0,High
Technical University of Munich,2019.0,2022.0,Bremen,,BSc,Business,Dorm,No,No ,21.8,2.95,7.2,"""5.6""",7.0,3.3,High
Technical University of Munich,2020.0,2020.0,,Male,BSc,Health,Family Home,Yes,Yes,20.6,2.93,6.7,"""5.2""",5.3,2.4,High
Technical University of Munich,2019.0,2019.0,Frankfurt,Male,BSc,STEM ,Shared Apartment,No,No,18.9,2.63,5.3,"""5.7""",4.2,1.8,High
Technical University of Munich,2021.0,2021.0, Nuremberg,Female,MSc ,Business,Shared Apartment,N0,No,22.1,2.74,7.1,"""2.9""",4.9,3.3,Moderate
Technical University of Munich,2021.0,2021.0,Hamburg,Male,BSc,STEM,Shared Apartment,Yes,No,18.4,2.53,6.9,"""2.2""",6.9,2.0,Moderate
Technical University of Munich,2020.0,2021.0,Munich ,Male,,STEM,Dorm,No,Yes,20.0,2.9,6.5,"""4.3""",8.9,4.5,High
Technical University of Munich,2019.0,2020.0,Berlin,Female,BSc,SocialSci,Alone,Yes,Yes,19.4,3.16,7.5,"""3.2""",2.4,2.9,Low
Technical University of Munich,2019.0,2019.0,Cologne,Female,BSc,STEM,Dorm,Yes,No,19.9,2.19,7.7,"""3.9""",9.9,2.9,High
Technical University of Munich,2020.0,2020.0,Hamburg,Female,BSc,Business,Dorm,Yes,No,20.7,2.91,6.5,"""1.6""",6.4,,Moderate
Technical University Of Munich,2019.0,2022.0,Düsseldorf,Male,MSc,stem,Shared Apartment,Yes, No,23.0,2.32,,"""4.1""",6.1,1.3,High
Technical University of Munich,2021.0,2022.0,Hamburg,  Male,BSc,STEM,Dorm,No,No,23.6,3.29,7.7,"""7.3""",4.7,2.3,Moderate
Technical University of Munich,2020.0,2022.0,Düsseldorf,Male,BSc,Health,Dorm,Yes,No,21.7,2.34,5.3,"""4.4""",5.4,2.6,High
Technical University Of Munich,2020.0,2020.0,Munich,FEMALE,PhD,STEM,Family Home,Yes,Yes,28.7,2.82,6.7,"""7.6""",5.9,2.0,High
Technical University of Munich,2020.0,2022.0,MUNICH,Female,BSc ,Humanities,Shared Apartment,Yes,,20.5,3.51,8.3,"""3.5""",3.5,3.9,Low
Technical University of Munich#,2021.0,2022.0,Munich,Female,BSc,STEM,Dorm,No,No,19.8,2.91,8.6,"""3.3""",4.1,2.9,Moderate
Technical University of Munich,2019.0,2021.0,Leipzig,Male,BSc,Health,Dorm,No,No,24.0,2.49,6.6,"""3.5""",8.0,3.4,High
Technical University of Munich,2019.0,2019.0,Frankfurt ,Male,BSc,STEM,Shared Apartment,N0,No,19.8,2.82,6.9,"""6.9""",2.7,,High
Technical University of Munich,2022.0,2022.0,Cologne,Male,BSc,STEM,Dorm,No,No,20.5,2.41,5.9,"""5.3""",6.1,4.3,High
Technical University of Munich,2019.0,2022.0,Bremen,Male,MSc,SocialSci,Dorm,No,No,25.0,3.33,7.8,"""4.1""",4.8,1.9,Moderate
technical university of munich,2021.0,2021.0,Stuttgart,Male,MSc,STEM,Shared Apartment,Yes,No,23.0,2.45,5.7,"""3.8""",4.4,0.4,High
Technical University of Munich,2021.0,2021.0,Hamburg,Male,BSc,STEM,Shared Apartment,Yes,Yes,22.1,2.17,4.9,"""5.5""",9.1,4.7,High
Technical University of Munich,2020.0,2020.0,Hannover,Female,BSc,HEALTH,Alone,Yes,No,21.9,2.81,7.4,"""2.1""",4.3,3.1,Moderate
Technical University of Munich,2021.0,2021.0,Munich,Female,BSc,Business,Shared Apartment,No,Yes,23.1,3.36,6.8,"""4.4""",4.1,4.3,Low
Technical University of Munich,2022.0,2022.0,Berlin,Female,,SocialSci,Dorm,No,No,22.4,3.0,7.2,"""3.3""",5.1,3.5,  Moderate
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,MSc,SocialSci,Shared Apartment,No,No,24.3,,7.9,"""3.2""",4.0,2.6,Moderate
Technical University of Munich,2020.0,2020.0,Berlin,Female,MSc,Humanities,Shared Apartment,No,No,27.8,3.06,7.7,"""3.4""",5.9,2.3,High
Technical University of Munich,2020.0,2020.0,Hamburg,Female,MSc,Humanities,Dorm,No,Yes,23.2,3.67,6.6,"""4.1""",6.3,4.0,Moderate
Technical University of Munich,2020.0,2021.0,Leipzig,,BSc,Business,Shared Apartment,No,No,24.6,3.28,7.0,"""5.7""",6.3,4.5,Moderate
Technical University of Munich,2021.0,2022.0,Berlin,Female,MSc  ,STEM,Dorm,No,No ,25.0,2.5,7.6,"""3.6""",5.2,2.7,Moderate
Technical University of Munich,2021.0,2021.0,Dresden,Male,BSc,STEM,Family Home,No,Yes,18.2,2.91,5.9,"""7.7""",4.5,6.2,Moderate
 Technical University of Munich,2020.0,2021.0,hannover,Male,BSc,SocialSci,Family Home,No,Yes,21.8,3.04,7.5,"""4.0""",6.6,2.6,Moderate
Technical University of Munich,2020.0,2022.0,stuttgart,Male,MSc,Humanities,Shared Apartment,No,Yes,24.2,3.06,6.8,,5.0,0.5,High
Technical University of Munich,2022.0,2022.0,Leipzig,Male,BSc,Business,Alone,No,No,21.1,2.54,6.5,"""4.2""",4.3,0.0,High
TECHNICAL  UNIVERSITY  OF  MUNICH,2019.0,2022.0,Leipzig,Female,MSc,STEM,Alone,Yes,No,24.3,2.21,4.4,"""6.7""",7.5,0.0,High
Technical University of Munich,2021.0,2022.0,Nuremberg,Male,MSc,STEM,Dorm,No,Yes,27.1,2.3,4.5,"""5.0""",5.2,2.1,High
Technical University of Munich,2022.0,2022.0,Munich,Female ,MSc,Business,Shared Apartment,No,No,21.7,2.6,5.1,"""3.1""",6.9,,Moderate
Technical University of Munich,2020.0,2020.0,Hamburg,MALE,BSc,Humanities,Shared Apartment,No,No,17.4,2.87,8.0,"""3.9""",7.9,3.8,M0derate
Technical University of Munich,2019.0,2022.0,Frankfurt,Female,BSc,STEM,Dorm,Yes,No,22.2,2.6,6.6,"""2.4""",7.5,2.2, High
Technical University of Munich,2019.0,2022.0,Frankfurt,Female,MSc,SocialSci,Shared Apartment,No,No,22.9,2.92,7.8,"""3.6""",,4.0,Moderate
Technical University of Munich,2022.0,2022.0,Hamburg,Male,MSc,SocialSci,Dorm,Yes,Yes,24.9,2.96,5.8,"""5.9""",5.4,2.3,High
Technical University of Munich,2019.0,2020.0,Stuttgart,MALE,BSc,Health,Alone,No,Yes,21.7,3.09,7.0,"""4.2""",5.7,2.6,Moderate
Technical University of Munich,2020.0,2021.0,Berlin,Female,MSc,STEM,Shared Apartment,Yes,No,25.4,2.33,6.8,"""5.9""",5.5,1.2,High
Technical University of Munich,2019.0,2021.0,Hannover,Male,BSc,Health,Family Home,Yes,Yes,20.5,3.4,8.7,"""3.7""",2.1,4.6,Low
Technical University of Munich,2019.0,2020.0,Munich,Female,BSc  ,SocialSci,Shared Apartment,No,No,21.8,2.49,7.2,"""2.9""",7.1,0.2,High
Technical University of Munich,2021.0,2021.0,Berlin,Male,MSc,SocialSci,Dorm,Yes,No,25.0,2.85,6.2,"""6.1""",6.5,2.7,High
Technical University of Munich,2020.0,2022.0,Berlin,Female,BSc,STEM,Alone,No,No,20.4,3.43,8.1,"""2.5""",6.4,2.3,Moderate
Technical University of Munich,2021.0,2022.0,Hamburg,Female,BSc,Business,Dorm,Yes,Yes,18.8,2.89,5.6,"""4.6""",5.2,,Moderate
Technical University of Munich,2021.0,2021.0,Munich#,Female,PhD,SocialSci,Dorm,No,No,32.1,2.5,7.0,"""4.7""",7.2,2.8,High
Technical University of Munich,2022.0,2022.0,Berlin,Female,MSc,STEM,Shared Apartment,No,No,28.8,3.23,8.2,"""0.8""",3.0,2.7,Low
Technical University of Munich,2019.0,2022.0,Munich,Female,MSc,Business,Shared Apartment,Yes,Yes,22.3,3.03,7.6,"""3.4""",3.3,1.7,Moderate
Technical University of Munich,2022.0,2022.0,Hamburg,Female,BSc,Business,Dorm,Yes,No,21.4,2.94,7.1,"""4.8""",1.4,4.4,Moderate
Technical University of Munich,2021.0,2021.0,Cologne,Female,PhD,Business,Dorm,No,Yes,35.7,3.14,6.0,"""6.1""",5.9,2.8,High
Technical  University  Of  Munich,2020.0,2022.0,Cologne,Female,BSc,  STEM,Dorm,Yes,No,22.0,2.73,5.2,"""8.0""",4.2,5.4,High
Technical University of Munich,2022.0,2022.0,Munich,Male,BSc,Business,Dorm,No,No,20.8,3.16,6.5,"""2.6""",4.0,3.2,Moderate
Technical University of Munich ,2022.0,2022.0,Munich,Female,BSc,STEM,Dorm,No,Yes,19.9,2.78,5.4,"""3.7""",5.9,2.8,High
Technical University 0f Munich,2020.0,2021.0,Berlin,Male,MSc,Health,Shared Apartment,Yes,No ,24.4,2.34,6.2,"""6.5""",5.2,1.9,High
Technical University of Munich,2022.0,2022.0,Berlin,Male,MSc,Health,Dorm,No,No,24.7,3.01,6.6,"""5.2""",3.1,3.7,Moderate
Technical University of Munich,2021.0,2021.0,Hamburg,Female,MSc,STEM,Dorm,No,No,21.0,2.49,6.2,"""4.3""",10.2,1.9,High
Technical University of Munich,2021.0,2021.0,Leipzig,Male,MSc,STEM,Shared Apartment,Yes,Yes,25.8,2.47,6.7,"""5.1""",5.8,2.3,High
Technical University of Munich,2022.0,2022.0,Nuremberg,Female,BSc,STEM,Shared Apartment,No,Yes,19.0,3.08,6.5,"""3.0""",3.5,2.7,Moderate
Technical University of Munich,2020.0,2021.0,Hannover,Female,BSc,Business,Dorm,No,Yes,20.2,3.01,6.8,"""3.1""",5.0,3.3,High
Technical University 0f Munich,2022.0,2022.0,Frankfurt,Male, BSc,Humanities,Dorm,No,No,23.7,3.28,7.6,"""2.0""",5.1,3.4,Moderate
Technical University of Munich,2020.0,2020.0,Frankfurt,Male,BSc,Business,Dorm,Y3s,NO,22.7,2.79,6.4,,5.8,2.8,High
Technical University of Munich,2022.0,2022.0,Munich,Male,BSc,STEM,Alone,No,No  ,17.8,2.11,5.8,"""3.5""",7.2,2.8,High
Technical University of Munich,2021.0,2021.0,Dresden,Female, MSc,STEM,Dorm,No,No,26.1,3.28,7.9,"""6.2""",6.0,5.3,High
Technical University of Munich,2020.0,2020.0,Leipzig,Male,MSc,STEM,Dorm,Yes,Yes,24.0,2.01,4.8,"""5.5""",9.1,2.9,High
Technical University of Munich,2021.0,2022.0,Br3m3n,Female,MSc,Humanities,Shared Apartment,No,No,21.2,3.63,9.1,"""0.7""",4.5,6.9,Low
Technical University of Munich,2020.0,2020.0,Bremen,Female,BSc,SocialSci,Dorm,No,No,17.0,3.11,7.4,"""3.6""",6.8,2.9,Moderate
Technical University of Munich,2019.0,2022.0,Cologne,Female, BSc,Business,Dorm,Yes,No,20.7,2.96,7.5,"""3.8""",7.0,3.7,High
Technical University of Munich,2019.0,2022.0,Leipzig,,BSc,STEM,Dorm,Yes,No,22.8,2.22,6.5,"""6.1""",7.3,, High
Technical University of Munich,2020.0,2020.0,Dresden,Female,BSc,Health,Shared Apartment,No,No,23.7,2.55,7.0,"""4.0""",8.0,4.9,High
Technical University of Munich,2019.0,2021.0,Munich,Male,BSC,STEM,Shared Apartment,Yes ,,19.2,3.06,8.7,"""3.6""",5.5,1.0,MODERATE
Technical University 0f Munich,2020.0,2021.0,Hannover,Male,BSc,Humanities,Shared Apartment,Yes,No,24.0,2.78,5.6,"""2.9""",5.9,2.8,High
Technical  University  0f  Munich,2022.0,2022.0,Berlin,Male,BSc,Humanities,Family Home,No,No,17.0,2.96,7.6,"""4.9""",0.9,2.5,Moderate
Technical University of Munich,2022.0,2022.0,Nuremberg,Male,MSc,Business,Dorm,Yes,No,23.6,2.86,6.1,"""4.3""",5.1,2.9,High
Technical University of Munich,2022.0,2022.0,Dresden,Male,BSc,Humanities,Alone,YES,Yes,20.0,2.24,5.8,"""2.5""",6.8,1.6,High
Technical University of Munich,2020.0,2021.0,Berlin,Female,BSc,STEM,Family Home,No,No,22.9,2.74,6.0,"""4.5""",7.0,1.6,High
  Technical  University  of  Munich,2022.0,2022.0,Düsseldorf,Female,BSc,SocialSci,,No,No,23.1,3.21,9.1,"""3.1""",4.8,2.5,low
Technical University of Munich,2021.0,2022.0,Berlin  ,Male,BSc,STEM,Shared Apartment,Yes,No,22.5,2.56,5.5,"""4.2""",7.9,4.6,High
Technical University of Munich,2019.0,2020.0,Dresden,Female,BSc,Business,Shared Apartment,Yes,No,18.4,2.96,,"""4.1""",5.3,2.8,Moderate
 Technical University of Munich,2019.0,2020.0,Dresden,Female,BSc,STEM,Dorm,No,Yes,22.4,3.5,8.6,"""3.6""",5.0,0.7,Moderate
Technical University of Munich,2021.0,2021.0,Stuttgart,Female,BSc,STEM,Shared Apartment,Yes,No,21.7,3.04,8.9,"""5.4""",5.2,3.9,High
Technical University 0f Munich,2020.0,2022.0,Bremen,Female,BSc,STEM,Dorm,Yes,Yes,17.8,2.84,9.0,"""2.3""",3.6,0.8,Moderate
 Technical University of Munich,2021.0,2022.0, Berlin,Female,MSc,STEM,Shared Apartment,Yes,Yes,25.8,2.99,7.8,"""7.0""",6.2,3.3, High
Technical University of Munich,2022.0,2022.0,Munich,Female,BSc,Business,Dorm,Yes,No,22.7,3.33,7.2,"""2.6""",5.9,3.1,Moderate
Technical University of Munich,2019.0,2020.0,Cologne,Male,BSc,Business,Dorm,No,No,20.5,2.95,6.6,"""7.2""",7.1,3.8, High
Technical University of Munich,2019.0,2022.0,Berlin,Female,BSc,STEM,,no,No,18.5,2.99,7.3,"""4.0""",4.4,5.6,Moderate
Technical University of Munich,2022.0,2022.0,C0l0gne,Non-binary,BSc,Health,Shared Apartment,No,No,20.4,2.69,6.9,"""2.5""",,1.4,Moderate
Technical University of Munich,2021.0,2022.0,Munich,Male,BSc,Health,Shared Apartment,No,No,21.5,3.05,7.3,"""2.3""",1.7,3.7,Low
,2019.0,2022.0,cologne,Female,MSc,STEM,Dorm,No,No,25.8,3.23,7.1,"""6.3""",6.0,4.8,Moderate
Technical University of Munich,2022.0,2022.0,Cologne,Male#,BSc,STEM,Shared Apartment,Yes,No,18.0,2.6,7.2,"""3.3""",5.4,1.1,Moderate
Technical University of Munich,2022.0,2022.0,Bremen,Male,MSc,SocialSci,Alone  ,Yes,No,24.2,2.61,5.4,"""4.6""",3.3,0.8,High
Technical University of Munich,2021.0,2022.0,Munich,Male,BSc,S0cialSci,Shared Apartment,No,No,22.6,3.26,7.1,"""3.3""",5.0,2.2,Moderate
Technical University of Munich,2021.0,2021.0,Bremen#,Female,BSc,STEM,Shared Apartment,Yes,Yes,20.2,2.67,6.2,"""4.1""",5.5,2.6,high
Technical University of Munich,2020.0,2022.0,Cologne,Female,BSc,SocialSci,Shared Apartment ,No,Yes#,20.3,2.66,6.1,"""4.0""",8.0,0.4,High
Technical University of Munich,2019.0,,Munich,Female,BSc,STEM,Dorm,N0,No,21.4,3.51,6.9,"""4.0""",4.4,3.7,Moderate
Technical University of Munich,2021.0,2021.0,Frankfurt,Male,BSc,STEM,Shared Apartment,No,No,18.8,2.91,6.3,,6.4,0.4,High
Technical University of Munich,2020.0,2021.0,Cologne,Non-binary,PhD,SocialSci,Alone,No,Yes,27.1,3.44,7.2,"""3.4""",4.1,4.7,Low
Technical University of Munich,2021.0,2022.0,Hamburg,Male,MSc,SocialSci,Shared Apartment,No,Yes,26.8,3.55,7.7,"""1.9""",4.3,3.5,Low
Technical University of Munich,2022.0,2022.0,Frankfurt,Male,PhD,Humanities,Shared Apartment,Yes,No,33.1,3.25,7.8,"""4.9""",5.6,5.2,Low
Technical University of Munich,2019.0,2021.0,Berlin,Non-binary,BSc,STEM,Shared Apartment,Y3s,No,18.7,2.86,,"""5.8""",5.6,3.2,High
Technical University of Munich,2021.0,2021.0,Munich,Male,MSc,STEM,Shared Apartment,No,No,24.1,2.76,7.1,"""2.1""",5.9,2.2,Moderate
Technical University of Munich,2020.0,2021.0,Stuttgart,Female,BSc,STEM,Alone,No,Yes,23.8,2.43,6.6,"""3.0""",6.3,1.3,High
Technical University of Munich,2022.0,2022.0,Cologne,Male,BSc,STEM,Shared Apartment,No,No,20.9,3.42,5.6,"""4.2""",4.4,3.1,Moderate
Technical University of Munich ,2020.0,2020.0,Dresden,Female,PhD,STEM,Shared Apartment,Yes,No,29.7,2.33,6.3,"""6.7""",7.3,2.1,High
Technical University of Munich,2021.0,2022.0,Hamburg,Female,MSc,Business,Shared Apartment,Yes,No,24.4,3.13,7.6,"""3.5""",4.7,4.0,Moderate 
Technical University of Munich#,2021.0,2021.0,Nuremberg,Male,MSc,Business,Shared Apartment,No,No,22.1,2.98,7.6,"""2.2""",5.7,1.2,Moderate
Technical University of Munich,2020.0,2021.0,Dresden,Male,MSc,SocialSci,Dorm,no,No,21.6,2.78,5.0,"""5.2""",6.7,6.0,High
Technical University of Munich,2021.0,2021.0,Nuremberg,Female,BSc,STEM,Shared Apartment,No,Yes,21.1,2.81,5.7,"""6.2""",6.3,4.7,High
Technical University of Munich,2022.0,2022.0,,Male,MSc,STEM,Family Home,Yes,No,22.3,2.47,5.8,"""6.9""",5.9,2.0,High
Technical University of Munich,2021.0,2021.0,Berlin,Female,BSc,SocialSci,Shared Apartment,No,No,21.2,3.12,7.4,"""4.5""",6.4,5.6,Moderate
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,MSc,STEM ,,No,No,26.5,2.77,7.2,"""4.8""",6.2,1.5,High#
Technical University of Munich,2022.0,2022.0,Hamburg,Female,MSc,Humanities,Shared Apartment,No,Yes,26.4,3.21,6.9,"""2.1""",4.7,3.0,Low
Technical University of Munich,2021.0,2022.0,Dresden,Male,BSc,STEM,Shared Apartment,No, No,19.6,2.72,5.1,"""5.4""",3.5,0.7,High
technical university of munich,2021.0,2021.0,Stuttgart,male,BSc,Business,Dorm,No,No,17.0,2.8,6.4,"""3.4""",3.8,5.8,Moderate
Technical University of Munich,2019.0,2019.0,Munich#,Female,BSc,Humanities,Shared Apartment,No,No,19.0,3.48,6.8,"""1.9""",2.5,0.1,Moderate
Technical University of Munich,2022.0,2022.0,Hannover,Female,BSc,Business,Shar3d Apartm3nt,Yes,Yes,18.8,2.79,6.9,"""3.4""",8.0,0.0,High
Technical University of Munich,2021.0,2021.0,Berlin,,BSc,SocialSci,Family Home,No,No,22.1,3.44,7.8,,2.1,1.9,Low
Technical University of Munich,2021.0,2022.0,STUTTGART,Female,MSc,SocialSci,Dorm, No,Yes,20.4,2.67,4.8,"""6.3""",7.3,4.9,High
Technical University of Munich,2019.0,2019.0,Leipzig,Male,BSC,STEM,Dorm,No,No,20.0,2.74,7.2,"""5.5""",4.1,4.3,Moderate
TECHNICAL UNIVERSITY OF MUNICH,2022.0,2022.0,Berlin,Male,MSc,SocialSci,Shared Apartment,No,Yes,25.9,3.34,7.9,"""6.4""",7.1,2.9,High
Technical University of Munich,2020.0,2020.0,Stuttgart,Male,BSc,Humanities,,Yes,Yes,20.8,3.01,6.0,"""2.8""",2.6,3.8,Moderate
Technical University of Munich,2021.0,2021.0, Dresden,Female,BSc, Health,Shared Apartment,Yes,No,22.4,2.5,5.8,"""4.6""",5.5,1.9,High
Technical University of Munich,2019.0,2021.0,Berlin,Male,bsc,Business,Family Home,No,No,,2.78,7.3,"""3.6""",7.9,3.6,Moderate
Technical University of Munich,2022.0,2022.0,Frankfurt,Female,MSc,stem,Dorm,Yes,No,24.6,3.06,7.0,"""3.9""",6.5,4.8,High
Technical University of Munich,2020.0,2022.0,Hamburg,Female,BSc,SocialSci,Shared Apartment,Yes ,No,23.4,2.72,4.9,"""2.0""",4.7,1.7,High
Technical University of Munich,2020.0,2022.0,Düsseldorf,Male,BSc,Business,Alone,Yes,NO,21.0,3.05,7.7,"""1.7""",2.0,0.8,Moderate
Technical University of Munich,2022.0,2022.0,Berlin,Male,BSc,STEM,SharedApartment,No,No,21.0,3.33,8.3,,3.1,3.5,Moderate
Technical University of Munich,2022.0,2022.0,Hannover,Mal3,MSc,STEM,Shared Apartment,No,Yes,26.4,3.15,7.3,"""5.6""",7.4,3.9,Moderate
Technical University of Munich,2020.0,2021.0,Bremen,Male,BSc,STEM#,Shared Apartment#,No,No,21.0,2.55,6.9,"""3.2""",5.3,2.9,Moderate
Technical University of Munich,2021.0,2022.0,Hamburg,Male,BSc,Business,Dorm,Yes,No,18.7,3.34,6.7,"""2.4""",5.3,3.8,Moderate
Technical University of Munich,2022.0,2022.0,Mun1ch,Male,MSc,STEM,Dorm,No,No,26.2,2.86,6.4,"""6.3""",5.9,2.5,High
Technical University of Munich,2022.0,2022.0,Stuttgart,Female,MSc,STEM,Shared Apartment,No,No ,24.5,2.81,6.8,,3.1,2.9,Moderate  
Technical University of Munich,2020.0,2020.0,Leipzig,Female,BSc,STEM,Shared Apartment,No,No,21.7,2.63,7.1,"""2.7""",6.6,3.3,Moderate
Technical University of Munich,2021.0,2022.0,Cologne,Female,BSc,Health,Dorm,No,No,19.7,3.24,7.4,"""5.4""",4.7,3.3,Moderate
Technical University of Munich,2022.0,2022.0,Berlin,  Female,BSc,STEM,Dorm,No,No,17.0,3.3,7.2,"""2.6""",5.9,5.4,Low
Technical University of Munich,2022.0,2022.0,Berlin,Female,BSc,STEM,Family Home,No, Yes,17.8,3.34,7.7,"""5.1""",4.0,3.5,Moderate 
Technical University of Munich,2022.0,2022.0,Nuremberg,Female,MSc,Business,Dorm,No,No,26.3,2.95,5.9,"""4.1""",2.9,2.3,Moderate
Technical University of Munich,2021.0,2022.0,Frankfurt,Male,BSc,STEM,Family Home,Yes,Yes,18.9,3.09,7.9,"""5.2""",4.2,3.1,Low
Technical University of Munich,2019.0,2022.0,Bremen,Male,BSc,Health,Shared Apartment,Yes,No,20.1,3.15,8.3,"""4.7""",6.2,3.7,Moderate
Technical University of Munich,2022.0,2022.0,Frankfurt,Male,BSc,Health,Shared Apartment,No,No,22.0,2.84,5.8,"""0.5""",5.8,3.9,Moderate
Technical University of Munich,2022.0,2022.0,Hannover,Female ,BSc,STEM,dorm,Yes,No,23.5,2.6,6.4,"""3.8""",5.4,3.4,High
Technical University of Munich,2022.0,2022.0,Berlin,Male,BSc,Business,Dorm,No,No,20.4,3.05,4.9,"""3.7""",6.8,0.4,High
Technical University of Munich,2019.0,2022.0,Berlin,F3mal3,MSc,STEM,Shared Apartment,Yes,Yes,24.8,2.73,6.0,"""5.6""",4.9,0.0,High
Technical University of Munich,2020.0,2021.0, Hannover,Female,BSc,STEM#,Shared Apartment,Yes,No,20.9,3.08,8.3,"""2.4""",6.0,4.1,Moderate
Technical University of Munich,2022.0,2022.0,Hannover,Female,PhD,STEM,Dorm,No,No,33.5,3.54,6.7,"""5.6""",4.6,3.5,MODERATE
TECHNICAL UNIVERSITY OF MUNICH,2019.0,2020.0,Munich,Female,MSc,STEM,Shared Apartment,No,Yes,24.0,2.82,6.4,"""5.1""",7.4,2.7,High
Technical University of Munich,2022.0,2022.0,Munich,Female,BSc,STEM,Shared Apartment,No,No,21.5,2.85,7.3,"""3.7""",5.7,3.8,High
Technical University of Munich,2020.0,2021.0,FRANKFURT,Male,BSc,Business,Dorm,No,Yes,21.1,3.1,7.4,"""3.7""",5.2,5.9,Moderate
Technical University of Munich,2022.0,2022.0,Cologn3,Male,BSc,STEM,Shared Apartment,No,No,24.6,2.99,7.1,"""5.4""",2.8,5.0,Moderate
Technical University of Munich,2022.0,2022.0,Hamburg,Male,BSc,STEM,Dorm,No,Yes,21.6,2.64,7.6,"""5.4""",7.2,4.3,Moderate
 Technical University of Munich,2020.0,2022.0,Bremen,Female,BSc,Business,Shared Apartment,Yes,No,22.9,2.5,4.0,"""4.7""",4.0,0.7,High
Technical University Of Munich,2020.0,2022.0,Hamburg,Male,MSc,Business,Dorm,No,No,23.2,2.7,7.4,"""2.9""",5.5,1.6,Moderate
Technical University of Munich,2021.0,2022.0,Leipzig,Male,BSc,STEM,Shared Apartment,No,Yes,21.7,2.81,5.2,"""3.4""",9.0,0.0,High
Technical University of Munich,2021.0,2021.0,Berlin,Female,BSc,STEM,Dorm,No,No,19.5,2.43,4.6,"""6.9""",7.4,3.8,High
Technical University of Munich,2021.0,2022.0,Berlin,Male,BSc,STEM,Shared Apartment,No,Yes,21.5,3.41,8.8,"""2.5""",7.8,4.5,Low
Technical University of Munich,2021.0,2021.0,Düsseldorf,Female,BSc,STEM,Shared Apartment,Yes,No,22.0,2.73,6.4,"""3.7""",5.0,4.0,Moderate
Technical University of Munich,2022.0,2022.0,munich,Female,PhD,Humanities,Alone,No,No,26.3,3.42,7.3,"""4.7""",6.8,3.7,Moderate
Technical University of Munich,2021.0,2022.0,Düsseldorf,Female,,Health,Shared Apartment,No,No,25.1,2.88,5.3,"""4.4""",5.2,2.5,High
Technical University of Munich,2020.0,2022.0,Berlin,Male,MSc,STEM,Family Home,No,Yes,25.6,2.82,5.8,"""4.6""",5.5,2.0,High
Technical University of Munich,2020.0,2020.0,Hannover,Female,MSc,STEM,Dorm,No,No,29.0,2.45,7.0,"""5.7""",9.3,1.5,High
